Text	Time	App Name	App Version	Appeventtype	Review Rating	Store Name
Je sui satisfant	1371711600	Facebook	6.2	review	5	USA
Functional, but is still not very user friendly.  Have trouble doing even some of the more simpler functions and frequently have to go to standard Web version to make configuration changes.	1371711600	Facebook	6.2	review	3	USA
Although I like the new additions the app has to offer, I would say the update really was disappointing! What's the use of the cool features if you don't get to use the app? It literally crashes atleast twice everytime I try to use. The messaging has become really slow and it freezes for a while everytime when someone messages me I try to reply to someone. If someone is still using the previous update, please do not update to this version! I hope a new faster update comes in soon!	1371711600	Facebook	6.2	review	2	USA
Have an iphone 4s? dont upgrade this the new version. Bad Upgrade! c'mon developers!Sure, the GUI is nice.... But the actual function is as slow as snot... Errors on logging in, and is barely functioning on my iPhone 4S!!  It's pretty much useless...	1371711600	Facebook	6.2	review	1	USA
Pretty good just need to work our kinks of App freezing and screen issues!	1371711600	Facebook	6.2	review	3	USA
ok	1371711600	Facebook	6.2	review	5	USA
The new update has rendered this pretty useless. It constantly stalls or crashes. About as useful as a tramp's collar.  Don't bother.	1371711600	Facebook	6.2	review	1	UK
THE APP KEEPS FORCE CLOSING I DON'T KNOW WHAT'S WRONG WITH IT AND ITS REALLY ANNOYING	1371711600	Facebook	6.2	review	1	USA
This has to be the worst client Facebook could have possibly released for the iPhone. Nothing shows up.	1371711600	Facebook	6.2	review	1	USA
I like the book a lot but I hate it when it changed cuz it makes you update and changes what you just learn; how to share photos how to tag, it shut downs on its own way to much you get penalized when trying to get on celeb pages when they tell you to add them, comments disappear I written to complain but nothing, I think people be controlling my page. I don't think we should get punish for trying to connect to celebs pages.	1371711600	Facebook	6.2	review	2	USA
Crashes and is really slow	1371711600	Facebook	6.2	review	3	UK
Since downloading the latest version, the Facebook app keeps quitting.It would also be really nice if we could have message notifications for all pages.	1371711600	Facebook	6.2	review	2	UK
Are you even listening to us? I updated the app and it STILL CRASHES. Fix this! It's ridiculous. I'm about to stop using the app and just use Safari. FIX THIS.	1371711600	Facebook	6.2	review	1	USA
The recent update you did is awful. The app takes forever to update or it will not even update. Please fix ASAP. Thanks!	1371711600	Facebook	6.2	review	1	USA
In find friends mode the abbreviated alphabet is no longer on the side to skip ahead to who I'm looking for; the info of when someone is logged in isn't always true--if u want to chat with/send personal message to someone u have to refresh the screen several times before the actual data will update.	1371711600	Facebook	6.2	review	2	USA
App crashes, pictures take forever to load, and when they finally do, it only loads up half the picture. Stop updating fb. You arent helping anyone. Just irritating the worlds population.	1371711600	Facebook	6.2	review	1	USA
It's OK. It can definitely be improved though.	1371711600	Facebook	6.2	review	2	USA
Works well	1371711600	Facebook	6.2	review	5	USA
So I was deleting a few profile pictures and in the middle of deleting one, I accidentally pressed the home button and deleted all of my profile pictures I've ever had. Purely Stupid.	1371711600	Facebook	6.2	review	1	USA
It's crashed on the I phone 5	1371711600	Facebook	6.2	review	1	UK
it's awesome...when it doesn't crash.or when it doesn't erase my comments right after I post them.	1371711600	Facebook	6.2	review	4	Canada
The app as a app works fine. What I think about what Facebook does with it or what they add or don't add is another story. My review is only as asked to rate the app. And that review is it a good app and works fine.	1371711600	Facebook	6.2	review	4	USA
It's ok I guess.	1371711600	Facebook	6.2	review	3	USA
Awesome app.	1371711600	Facebook	6.2	review	5	USA
Saves me turning my laptop on to be nosey	1371711600	Facebook	6.2	review	5	UK
Keeps saying I have notifications but than don't see anything	1371711600	Facebook	6.2	review	1	USA
Slowing down for updates, pictures not loading anymore or very slowly, last 2 updates made these problems worse for me. Ugh	1371711600	Facebook	6.2	review	2	USA
NOT ENOUGH CONTROL OVER YOUR INFO !  ltd options !	1371711600	Facebook	6.2	review	2	UK
Cool.	1371711600	Facebook	6.2	review	4	USA
Im enjoying the current version with ease and stress less! Congratz FB‰_	1371711600	Facebook	6.2	review	5	USA
It works better now on my iPhone 4 & love how emotions were added to the app!! The only problem is that is keeps closing itself here and there but not as much as it did before.	1371711600	Facebook	6.2	review	4	USA
Since I updated my facebook it's been all crazy and super slow.	1371711600	Facebook	6.2	review	1	USA
The latest version now has stupid chat bubbles that cover up parts of the interface. No obvious way to disable this poor design change.	1371711600	Facebook	6.2	review	1	USA
It's great I love using this app I am confident it will continue to get better and better! Keep up the good work and thank you for your service!	1371711600	Facebook	6.2	review	5	USA
Unfortunately it's the only decent way to use facebook on a phone/ipad, I hate when I share now on a picture it jumps all over the place, hate that I can't tell if I'm looking at most recent or newsfeed or what, and I especially hate that facebook openly censors and/or manipulates pages that they disagree with politically, I miss the old facebook, back when myspace was still alive, it's too much of a monster now.	1371711600	Facebook	6.2	review	1	USA
I like the app, but have some issues with it. Some days I open the app and it immediately bumps me out.	1371711600	Facebook	6.2	review	4	USA
Works really well!!! Works better than before  :)	1371711600	Facebook	6.2	review	5	Canada
Could FB be better? Of course! Is it outstanding? In my humble opinion, unquestionably! I use FB daily, sometimes hourly, and it has enriched my life immensely.	1371711600	Facebook	6.2	review	5	USA
Love staying connected.  Hate all the changes FB makes.	1371711600	Facebook	6.2	review	4	USA
I don't know what's going on with the Facebook app but plenty of trouble updating and the app could not recognize my password.	1371711600	Facebook	6.2	review	1	USA
Freezes constantly and barely works. Absolutely atrocious. Horrible development and an even worse team behind the product.	1371711600	Facebook	6.2	review	1	USA
FB is great, can stay in touch with family and friends. Only wish that the games you play on the PC would be able to play on our smart fones...	1371711600	Facebook	6.2	review	4	USA
Crashes every 2 minutes very annoying when I'm typing messages	1371711600	Facebook	6.2	review	1	USA
No one likes the landscape mode. No one likes the other useless crap that slows down the software. Fix the stability first then work your way up. The app crashes WAY too much. I can't see an image in a message without the app crashing first. The website is getting useless changes and the pages feature on the app and website is horrible.	1371711600	Facebook	6.2	review	1	USA
You guys gotta fixing this app... Is a disaster	1371711600	Facebook	6.2	review	1	USA
Usually when I'm going through a friend's pics, the app will black screen on me. Lags a lot too.	1371711600	Facebook	6.2	review	3	USA
Fun, stimulating, am much closer to distant friends because if it. Thanks!	1371711600	Facebook	6.2	review	5	USA
Conviniant enough	1371711600	Facebook	6.2	review	3	USA
It is great don't listen to the other reviews because they are just saying that to start something!	1371711600	Facebook	6.2	review	5	USA
Crashes to much! Super slow! Aggravating!! You would think Facebook number one used app would run better!	1371711600	Facebook	6.2	review	2	USA
With every large update the app fails to load. Sort of frustrating. This latest update promised a lot of new things, but if it doesn't work ...Its been a few days, please debug it. Thanks.	1371711600	Facebook	6.2	review	2	Canada
Is really slow most times and crashes but otherwise love it x	1371711600	Facebook	6.2	review	3	UK
It has some crashes on iphone 3gs like when i open it it closes then the second time it works and that is all the time better fox that but its getting better ! :) on ipad 2 sometimes it legs and closes ! Come developers!	1371711600	Facebook	6.2	review	3	USA
No words can say how much I love Facebook. Jk there is one word drama -.- 	1371711600	Facebook	6.2	review	3	USA
I like the convenience of this app, and most of the interface, but it remains slow and crashes a lot. Almost every time I click a picture, it freezes, and it crashes often just opening pictures and links. Also, if I try to play a video, it takes minutes to load and freezes during playback. If I open it safari, it plays fine. Every time there's an update, I get excited thinking maybe they fixed the crashing problem, but it still crashes.....	1371711600	Facebook	6.2	review	2	USA
Disgusted that this company has so many ties with politicians ($ backing etc...) that have NO respect for our privacy.  In case you forgot NOTHING on the web is sacred.  ESP not on FB, think about it.  All that knowledge of all of us, huge amount of power in that :'-(.	1371711600	Facebook	6.2	review	2	USA
It's fine, I got no complaints	1371711600	Facebook	6.2	review	5	USA
Rubbish, keeps crashing.	1371711600	Facebook	6.2	review	1	UK
Still crashes	1371711600	Facebook	6.2	review	2	USA
Once again we have lost the ability to share links to our groups??? REALLY ???	1371711600	Facebook	6.2	review	1	USA
It works good its got times it wants to restart	1371711600	Facebook	6.2	review	4	USA
Don't working good I open facebook and sometimes close many times...!!!! So be better.!! Do something more.!! Thanks.!!!	1371711600	Facebook	6.2	review	5	USA
My only complaint is that they've added so many options that I feel like I'm trying to teach myself how to operate Photoshop :/ ...and why is there still no 'dislike' button?!	1371711600	Facebook	6.2	review	4	USA
This new update won't let me upload pictures, and it won't send pictures from Instagram onto to timeline. Very disappointed! Please fix!	1371711600	Facebook	6.2	review	1	USA
So when I'm scrolling through my newsfeed, and find a post on a friends/liked page I want to read I open it and 2 seconds later Facebook crashes. Then I reopen Facebook set the news feed back to "Most Recent" but it seems that most if not all of the posts I just read have disappeared. If this is facebooks way of saying "sorry for the crashes. Here please start where you left off", its not good enough. Just stop the crashes entirely...	1371711600	Facebook	6.2	review	1	USA
Phone app for facebook is not really good. Apart from uploaded photos easier from phone to facebook... I can't think what else is better on. If u accidentally post something on your phone Facebook just can't delete it unless u use your pc Facebook.	1371711600	Facebook	6.2	review	3	UK
Ipad use typically crashes when I try to follow a link or watch a video... To avoid this I forward into safari.  When i return FB takes me to the most recent news feed post so I lose the post I was interested in and must work all the way down the feeds to find it.  Should have an option to stay where you last read and to scroll up to newest.  Don't like the online and chat bar on the page either. Should have an option to turn that off.  And lastly I don't like all the political censoring by FB.  Shows obvious bias.	1371711600	Facebook	6.2	review	1	USA
It's has crashed more than I care to say. They have some more bugs to work out.	1371711600	Facebook	6.2	review	2	USA
Why can't I edit posts? Having to delete a post and re-write it just to correct a spelling mistake seems to be a pretty big flaw.	1371711600	Facebook	6.2	review	4	Canada
Privacy IssuesWhen I approve a Friend request PLEASE DO NOT Post it on the Feed for Everyone to see. I Do NOT want everyone to know who I have approved. If they want to dig through y friends list to see that's one thing. But PLEASE do not notify my friends that I've "become" friends with someone. I feel violated. Please make a Setting to stop this or just stop it all together. No one needs to know when people add people as friends **update this please**Not to mention. I'm constantly kicked out still.	1371711600	Facebook	6.2	review	1	USA
Pathetic. I can't even get the app to open at all and I've deleted and re-installed it many times and still nothing.! Optimise the app for iPhone 4S and other devices, not just iPhone 5!! It was all working fine until the new updates.	1371711600	Facebook	6.2	review	1	Australia
Works pretty good. I like that the feelings & all that got added.	1371711600	Facebook	6.2	review	4	USA
It's good but when you go into other apps the chatheads don't go on the app as well...	1371711600	Facebook	6.2	review	4	UK
Freezes and closes often but when it works its awesome ! Some groups I can't delete posts that I've made from the app I gotta delete them from my computer	1371711600	Facebook	6.2	review	2	Canada
Keeps giving me this weird number of notifications (usually 18, 20, or 21) when actually I have much less or none at all. And it's much slower now...	1371711600	Facebook	6.2	review	1	USA
Glitchy. Doesn't always update comments. Sometimes they erase your posts if political. Timeline gives easy access to your info. Scetchy. Also if you meet a new friend in "real" life and try and "friend" them, without any mutual friends, Facebook punishes you by suspending your friend request feature for 30 days. Lame. Also if you have political or spiritual principles that don't align with fascistbooks views, your account gets edited by the admins. If you friend new and interesting people you don't know, they'll suspend you from friend request for being overly social on their social network.	1371711600	Facebook	6.2	review	1	USA
Now everytime I try to open my photos I get kicked out and everytime I post something on a like page I can't go back and read it. Gr	1371711600	Facebook	6.2	review	3	USA
I love Facebook but the app tends to get too slow!	1371711600	Facebook	6.2	review	4	USA
Pretty good app, I don't live on it, but I have had no problems!!!!!!!!	1371711600	Facebook	6.2	review	4	USA
Nice & good work thanks to FB	1371711600	Facebook	6.2	review	5	USA
Update good!	1371711600	Facebook	6.2	review	5	USA
Just wish you were able to delete your comments. And it has been shutting down for no reason A LOT!!! :/	1371711600	Facebook	6.2	review	3	USA
I use this app all the time, but on my iPod touch sometimes I have to turn it on twice because the first time I get a blank Facebook screen that turns off right away, but it always works the second time. Never have that problem with my iPad mini.	1371711600	Facebook	6.2	review	4	USA
It's a super good app just perfect it's fun I can do lots of things now with the new update but I'm happy :) (ninja) :)	1371711600	Facebook	6.2	review	5	USA
Crashes WAYYYYYYY to many times	1371711600	Facebook	6.2	review	2	USA
The app wasn't too bad at first, now however since the latest update, it's very slow, locks up and sometimes kicks you out the the application altogether. How hard can it be, Get it sorted. :-(	1371711600	Facebook	6.2	review	1	UK
Owesome	1371711600	Facebook	6.2	review	5	USA
I've been trying to download for 2 days. Next time I see update, I won't ! Can't even get on facebook now!!	1371711600	Facebook	6.2	review	1	USA
Is good that you can now copy and paste from iphone, but its restricted to comments under a status, it'd be good if you could copy and paste the status itself...	1371711600	Facebook	6.2	review	3	UK
Gracias por permitir hacer uso de Facebook me encanta gracias a el y a ustedes comparto cosas maravillosas con mi familia y amigos dios los bendiga ...	1371711600	Facebook	6.2	review	5	USA
Good	1371711600	Facebook	6.2	review	5	USA
Love the APP! I like the LIKE options now also available on sub-comments...	1371711600	Facebook	6.2	review	5	USA
imma facebook addict lol	1371711600	Facebook	6.2	review	5	Canada
It's constantly crashing .	1371711600	Facebook	6.2	review	1	USA
Unusable. Really bad. I hate the options of "top stories" or "most recent". Never works. Only shows some stories.	1371711600	Facebook	6.2	review	1	USA
I won't be one of the one to say "this is an awesome map, it's so interactive and helpful and easier" cuz DUH. All I can say is keep updates coming plz	1371711600	Facebook	6.2	review	5	USA
updates all the time even when it isn't needed! After it finishes installing it starts from the beginning	1371711600	Facebook	6.2	review	1	UK
Love it	1371711600	Facebook	6.2	review	4	UK
I wish I could edit and delete comments from the app.. And sometimes it crashes and exits me completely out for no apparent reason.. Irritating.. But overall I love the app and the ease of use that comes with it and I really love the ability to add new albums when uploading pictures :) ... It exits me out while I'm scrolling through and it does that a lot.. I wish it would crash less and work properly more...	1371711600	Facebook	6.2	review	3	USA
It skips and flutters as I scroll up and down the page. Not fluid at all	1371711600	Facebook	6.2	review	3	USA
It's Great way to keep In touch family and friends. I just wish people would stop putting filthy language on there...	1371711600	Facebook	6.2	review	4	USA
My news feed is very out of whack and definitely not recent. It won't show many items. Why can't FB create a consistent app?!	1371711600	Facebook	6.2	review	1	USA
It's terribly slow. It's almost impossible to look at something quickly. Surely, you can speed this thing up. It's not very good.	1371711600	Facebook	6.2	review	1	USA
Very buggy. This app crashes and fails to update more than any of my other apps combined. Also, I swear they change things about every other day.	1371711600	Facebook	6.2	review	2	USA
Crashes and freezes several times a day.	1371711600	Facebook	6.2	review	1	USA
Facebook is so easy to use through the app for an iPhone or other apple devices. I like how you can organize your friends into groups and set certain settings for individual people. Facebook  just keeps getting better.- the only thing I do not like is the new message thing where you have to drag the persons little circle to the bottom of the page that's annoying an unnecessary !	1371711600	Facebook	6.2	review	4	USA
Lovess	1371711600	Facebook	6.2	review	5	USA
The worst update ever!!! I have to reset most recent every time I go in via my phone which takes forever and can't see  people's albums with out it continuously crashing bug fixers supposedly get released but yet it gets worse!	1371711600	Facebook	6.2	review	1	UK
BuenÌ_sima, buena buena	1371711600	Facebook	6.2	review	5	USA
Crashes about 50% of the time I use. Please tear it down and start from scratch. Either that or kill yourselves would be ok too I guess.	1371711600	Facebook	6.2	review	1	USA
Facebook is not updating when I open it up on my Ipad. Everything else on my Ipad functions correctly but this app. What's the problem?	1371711600	Facebook	6.2	review	1	USA
Unstable. Great for connecting but you don't feed everyone I'm connected too. It's good for friends, but terrible for reliability; iPad app is worse than iPhone app ...	1371711600	Facebook	6.2	review	2	USA
Facebook has brought me back to my old friends and lost loves and to keep us all connected. I check it everyday when I wake up and every night before I sleep. I don't think children under a certain age should has access to it though. There are some sick people preying on young men and woman. They should be blocked if they have a sex offender record.	1371711600	Facebook	6.2	review	4	USA
If we now can get copy and paste by tapping the screen, it would be a 5 star....yet I don't foresee this in the coming updates.	1371711600	Facebook	6.2	review	4	USA
Constant problems!	1371711600	Facebook	6.2	review	1	USA
***	1371711600	Facebook	6.2	review	3	Canada
It's addictive.	1371711600	Facebook	6.2	review	5	USA
Love the updates.	1371711600	Facebook	6.2	review	4	USA
It keeps crashing!!!!!! Please make it better!!!!	1371711600	Facebook	6.2	review	1	USA
I love facebook	1371711600	Facebook	6.2	review	5	Canada
It needs more	1371711600	Facebook	6.2	review	3	USA
I think I'm more addicted to this, than I am with crack. Anyways, thanks for my summer hobby. Drug dealers	1371711600	Facebook	6.2	review	2	USA
Needs to be able to listen to music while on Facebooks app	1371711600	Facebook	6.2	review	5	USA
I have decided to delete this app, it's too glitchy. I'd rather not use facebook at all of I have to use this app.	1371711600	Facebook	6.2	review	1	Canada
Every time I'm in the middle of chatting or posting a status the app crashed and I have to re open it. It's constant and annoying. Totally not happy right now. Fix it!	1371711600	Facebook	6.2	review	2	USA
Every review I have seen has been very negative! I love Facebook!! Why is everyone so upset?	1371711600	Facebook	6.2	review	5	USA
Muchas mejoras y una app mÌÁs estable  mejoren pÌÁginas! Su interfaz es un poco plana...	1371711600	Facebook	6.2	review	4	USA
Why did i ever update its horrid the new update keeps crashing	1371711600	Facebook	6.2	review	1	USA
I've ended up deleting and using safari rather than the app. It crashes, freezes and misses out posts! Epic Fail!	1371711600	Facebook	6.2	review	1	UK
I like this new update! It's easier to talk to your friends, given that the app allows you to speak almost anywhere on Facebook. I signed up for the new newsfeed in March but I'm still waiting for it to appear on my computer. The newsfeed on this new Facebook update looks very clear and and it's easier to navigate around Facebook! The new "Chat heads" chat messaging system is easy to use and is one of the aspects of Facebook, I really enjoy. A fantastic app overall!	1371711600	Facebook	6.2	review	5	UK
Works really well	1371711600	Facebook	6.2	review	5	USA
Crashes a lot!  Every time I try to post a pic it crashes. I don't like that it won't go into landscape when I turn my phone. Would make it easier to post comments, etc.  I HATE that it constantly goes back to "news feed" when I pick "most recent".	1371711600	Facebook	6.2	review	4	USA
With the latest update I now need to tell it to show me all recent posts every time I open the app.  Even then it's not showing me all of my friends' posts.Facebook, please stop trying to tell which of my friends' posts you think are most important.  I will decide that for myself.	1371711600	Facebook	6.2	review	1	USA
This app is a joke, the newest version on iPhone 5 constantly crashes, it shows you have new messages but won't even load them up, closes when you try to open it & freezes when you try to view pics. If you can deal using browser based Facebook id strongly recommend it, this is a headache you DON'T need!!	1371711600	Facebook	6.2	review	1	USA
latest version worse than the prior...funny how i can do a search in the net one day then there are ads for that search on facebook the next & i had my privacy set so my profile doesn't come up on a google search & now it does...Posts from friends are buried under ads, suggested pages, & app ads...need a similar app to facebook purity that's out for windows pc's...freezes frequently...now the little bubble of a picture of the person who sent a msg?  gotta drag & drop to an X at the bottom of the page to get rid of it...all the updates in the past few months i'd hope the app would get better, not worse...but worse is what it got!	1371711600	Facebook	6.2	review	1	USA
App either doesn't load or takes forever. Also would like to be able to view FB in landscape.	1371711600	Facebook	6.2	review	1	USA
Hate the owners but have to many friends to delete the account.	1371711600	Facebook	6.2	review	1	Canada
Love Facebook <3 xx	1371711600	Facebook	6.2	review	5	UK
After the update i cant change the cover photo from the app..please fix it asap	1371711600	Facebook	6.2	review	5	USA
Update made it running slow. And my app looks totally different Why is this. My mom daughter and niece did the update and their app looks nothing like mine. Notifications friends News feed Message etc. everything is at the bottom of the app why is this fix it back the way it was. Please and thank you.	1371711600	Facebook	6.2	review	3	USA
Everytime I open the app, I see a few posts, then it sends me back to the top and then I see two of every post. Can't get notifications, can't comment, can't share, can't see who likes things. Complete fail! And who actually wants news fees?!? I want MOST RECENT!	1371711600	Facebook	6.2	review	1	USA
My review is this, when I am on Facebook I really enjoying talking toMy friends & Family! It's just a clickTo get my service. Fast source ofCommunication! It's Great!!!	1371711600	Facebook	6.2	review	5	USA
This is a great app connecting but they should make it that u can edit picture such as crop them and rotate it.	1371711600	Facebook	6.2	review	5	UK
This update has a big improvement, since I used to have to start it several times before it loaded up without crashing. Would be better if it didn't try to give me a tutorial on the new chat heads that were in the previous update. But great over all.	1371711600	Facebook	6.2	review	5	UK
Can't share in my page	1371711600	Facebook	6.2	review	1	UK
Hands down the worst app on my 2 year old iPhone 4. Each update gets worse, crashes, freezes, slower than a 1 legged tortoise and can't even show "most recent" when I select it, let alone remember my choice when returning. Appalling considering the pedigree. Sack your dev team and start again.	1371711600	Facebook	6.2	review	1	UK
Likes and Comments work for a while then they don't for a longer time. Frustrating when you are trying to communicate with family and friends!!	1371711600	Facebook	6.2	review	1	USA
I'm sick of all these ads popping up in my newsfeed. Some of them are wildly inappropriate, like fireworks events while our city is on fire, or batman the morning after the aurora shooting. It's obnoxious really	1371711600	Facebook	6.2	review	2	USA
New update is horrible, just loads and loads.....can't use at all	1371711600	Facebook	6.2	review	1	USA
I like the update, but it keeps booting me out of Facebook on my iPod -.- and it's very aggravating .	1371711600	Facebook	6.2	review	5	USA
I hate how i'll like something and then it will automatically update my news feeds and move me to the beginning of them instead of leaving me were I'm at.  Even sometimes it will update and it will move and skip a story or too!	1371711600	Facebook	6.2	review	1	USA
Every time you guys "fix" or "improve" Facebook you just screw it up!!. This latest version j's by far the worst... You can't see the posts from friends it won't allow me to post anything... You are causing a lot of people to stop using Facebook	1371711600	Facebook	6.2	review	1	USA
The app always crashes and I can't view photos properly either. The photo loads part way then stops or ill try to zoom out to view the entire photo and it snaps back.	1371711600	Facebook	6.2	review	2	USA
Too many f***ing advertisements.	1371711600	Facebook	6.2	review	1	USA
A very nice way to be in touch with family and friends as well as make new friends. Also a tool to share your faith.'	1371711600	Facebook	6.2	review	5	USA
Been acting weird. Not opening items correct. Shutting down for no reason. Don't like the new info bar; can't click on options until it goes away	1371711600	Facebook	6.2	review	2	USA
Slow to respond and load. Gets good then bad quickly	1371711600	Facebook	6.2	review	1	USA
No panorama is VERY frustrating. A lot of freezing up then automatically exiting the app... I do like the new option of sharing posts with specific friends, though.	1371711600	Facebook	6.2	review	1	USA
Hello, I updated my Facebook and now it takes FOREVER to update..	1371711600	Facebook	6.2	review	1	USA
it's slow - it's always been slow - and this new update crashes all the time. how hard is it get it tested properly before hand prior to releasing it ?	1371711600	Facebook	6.2	review	1	UK
After all the recent updates, it has gotten much slower to load messages and crashes regularly.  This app turning into garbage.	1371711600	Facebook	6.2	review	1	USA
Under the most current update at least, FB crashes completely randomly all the time. It's very annoying. If that one problem was fixed I'd give it 5 stars.	1371711600	Facebook	6.2	review	3	USA
Great app!	1371711600	Facebook	6.2	review	5	USA
Got no problem with it just when I open it up and refresh, I get to see my status sometimes...	1371711600	Facebook	6.2	review	3	USA
Notifications no longer updating on app, and my newsfeed isnt updating either.	1371711600	Facebook	6.2	review	1	UK
This latest update is the worst! Click on most recent and get nothing more recent than yesterday.. Pictures don't show, crashes. About ready to unload this app. Sad because I use it all the time...	1371711600	Facebook	6.2	review	1	USA
Shuts down out of no where.	1371711600	Facebook	6.2	review	4	USA
Keeping in touch with family and friends & sharing your special moments with them is great!	1371711600	Facebook	6.2	review	5	USA
I wouldn't be without it All the animals we help on here is great	1371711600	Facebook	6.2	review	5	UK
I think Facebook needs to quit putting blocks on peoples account and quit discriminating against people with Disabilities and people who are conservative and people who are tea party people also please remember Facebook and Mark Zuckerburg are in the tank for Obama if you are a conservative and a tea party person I would highly suggest you go to tea party community and not facebook and facebook still has not taken the 30 day block off my account and needs to ASAP and facebook has allowed porn and allowed a chef to put a page up to promote the killings of cats and dogs by cooking them very sick and has allowed the sex trafficking of young kids and prostituting and bullying on there websites	1371711600	Facebook	6.2	review	5	USA
Every time I go to view photos the stupid app freezes.....	1371711600	Facebook	6.2	review	2	USA
I have no problems with the app.. Use it on my phone everyday!  I love Face Book!	1371711600	Facebook	6.2	review	5	USA
It works real well, just closes off from time to time when i am looking at photo albums	1371711600	Facebook	6.2	review	4	Canada
Book	1371711600	Facebook	6.2	review	5	USA
The app still shuts down on its own.i hate that it updates automatically when someone posts something new and it scrolls me back to the top. It gets very annoying when I'm reading a post or scrolling through and suddenly have to start from the top again. I also want to be able to unfollow and hide people from my newsfeed using the app instead of having to wait until I can get to a computer.I also hate the photo synching!!! I don't want ALL the pictures I take on my Facebook. If I did I'd post them myself	1371711600	Facebook	6.2	review	3	USA
Facebooks been frozen for 8hrs, superwoman slow before update and now isn't working!	1371711600	Facebook	6.2	review	1	UK
Just need to go back to original newsfeed, don't need all that extra, I doubt anyone uses it!!! Other than that the most recent updates are awesome	1371711600	Facebook	6.2	review	5	Canada
Every time I get on I have to click on most recent posts ... Which I do not like .... Then when I try to share a post it either closes the app or I have to click on most recent again.... VERY ANNOYING!!!!!!!	1371711600	Facebook	6.2	review	1	USA
should really add more emojis to text to people with ios 6.1.3!!!!! :)	1371711600	Facebook	6.2	review	5	USA
U need to fix the app Facebook it's crashing all the time so is your fb pages app	1371711600	Facebook	6.2	review	1	USA
Good for social purposes	1371711600	Facebook	6.2	review	5	USA
Takes forever to get the app open and crashes all the time when looking at pics or sometimes just randomly...horrible....	1371711600	Facebook	6.2	review	1	USA
New update now means I can see the tripe the people I've blocked post! Sort it out, I blocked them for a reason!!	1371711600	Facebook	6.2	review	1	UK
Nicccccccceeeeeeeeeeeeeeeeee	1371711600	Facebook	6.2	review	5	USA
please fix	1371711600	Facebook	6.2	review	3	USA
It's ok I mean I love Facebook. But when I receive messages in the middle of the conversation the app just shuts down and I can't get it back up without rebooting my ipod	1371711600	Facebook	6.2	review	3	USA
Bearable	1371711600	Facebook	6.2	review	2	Australia
I love Facebook	1371711600	Facebook	6.2	review	5	USA
cant view previous profile picture after the new one i upload. to view previous ones I have to go to albums and then view them. crap app ever	1371711600	Facebook	6.2	review	1	UK
Please fix this version, it is completely unusable!	1371711600	Facebook	6.2	review	1	USA
Thought bugs were fixed?!? I have more critters now than ever. WTH, Facebook? Why ya gotta keep jacking with it? Might ought a check out the 'bugs' that are trying to fix the bugs! Just my opinion.. We're all getting a bit fed up with all this bs!!	1371711600	Facebook	6.2	review	1	USA
The latest update, the notifications on my home screen are not matching up with the notifications in the app.	1371711600	Facebook	6.2	review	4	USA
It's good but it's getting so sloooowwww	1371711600	Facebook	6.2	review	3	UK
Thanks for keeping us connected. I don't mind the tasteful ads just don't let them get dirty please...!!!!	1371711600	Facebook	6.2	review	5	USA
Facebook won't work on my mobile device (iPod5) since updating to 6.2. No problem on laptop or PC. I have logged off/on a few times, and deleted/reinstalled the app a few times...still not working. Won't allow me to comment or share pics...just continuously shows "updating" but never actually updates. Frustrating.	1371711600	Facebook	6.2	review	1	USA
The new update messed the whole app up.  Can't click pictures or comments..... Please fix it stinks!!!!	1371711600	Facebook	6.2	review	1	USA
The "most recent" setting only shows me stuff from yesterday. That stuff is not recent.Also, even when I "hide" posts, they show up as soon as I refresh.	1371711600	Facebook	6.2	review	2	USA
From bad to worst..it was my review of the last two updates. But this new one beats them all. One word: crash	1371711600	Facebook	6.2	review	1	Canada
Dope	1371711600	Facebook	6.2	review	4	USA
I love this app <3	1371711600	Facebook	6.2	review	5	USA
It's freezes and restarts a lot. I like the new FB mobile!  It reminds me of what I liked about MySpace back in the day!  Kudos!!!	1371711600	Facebook	6.2	review	5	USA
I luv that the moods was added now I don't need 2 jump from my tablet 2 my IPhone 	1371711600	Facebook	6.2	review	5	USA
It closes and I have to open the app again like 3 times . Please so something	1371711600	Facebook	6.2	review	3	USA
This app WAS good..... Now won't even load. Just a blank screen on timeline, no news is bad news. Can only think this has something to do with the latest update as it was running perfectly until I updated the app.As the title says - SORT IT OUT!	1371711600	Facebook	6.2	review	1	UK
Awsome	1371711600	Facebook	6.2	review	5	UK
For the most part, I find it difficult to use. If you want to share something the screen, it jumps around and doesn't take you back to where you were. There is no privacy and Facebook colludes with the government to spy on American citizens. I am just glad I didn't fall for the hype and limit my use.	1371711600	Facebook	6.2	review	1	USA
Lately, when I share a link it can be sent once or copied up to 4 times!  What's up with that?  Sometimes changing settings doesn't work.  And I don't want pages recommended to me.  I'm now having to pay to get more followers to see my ranch page.  This is a teeny-tiny ranch and the costs per view are too high.	1371711600	Facebook	6.2	review	3	USA
I'm just addicted to Facebook,and I have also found friends that I have not heard from in years..!excellent.!	1371711600	Facebook	6.2	review	5	UK
I love facebook  	1371711600	Facebook	6.2	review	5	USA
I'm 13 years old and this app is amazing I use it everyday!	1371711600	Facebook	6.2	review	5	UK
I use mobile FB all day long however there are many bugs. Crashes too often, especially when adding a pic to 'chk in'. It wud be nice if there was a way to unfollow a post.	1371711600	Facebook	6.2	review	3	USA
Update made this worse..	1371711600	Facebook	6.2	review	1	USA
Why does it always crash?	1371711600	Facebook	6.2	review	1	UK
